localtime, kiteid, temperature, humidity, pressure, luminosity, co2, sound
2016-07-28 09:01:37.930757,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:40.109736,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:42.259659,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:44.527605,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:46.798561,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:49.111241,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:51.529413,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:53.841651,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:56.458434,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:01:58.607814,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:01.058628,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:03.448920,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:06.339767,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:08.636112,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:10.909523,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:13.099876,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:15.505511,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:17.779291,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:19.977860,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:22.159891,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:24.475291,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:26.684152,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:28.927883,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:31.359269,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:33.496434,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:35.857635,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:38.245521,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:40.524530,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:42.603835,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:44.808164,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:47.297250,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:49.678033,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:51.996118,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:54.473626,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:56.797132,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:02:59.048265,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:01.503884,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:04.008411,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:06.473249,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:08.896607,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:11.374911,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:13.786241,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:16.057011,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:18.747420,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:21.283302,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:24.247309,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:26.374262,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:28.895517,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:31.134647,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:33.302756,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:36.007079,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:38.451161,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:41.033624,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:43.597655,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:46.123774,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:48.302070,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:50.485673,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:53.015247,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:55.271759,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:03:57.835925,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:00.146349,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:02.395273,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:04.624295,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:07.351297,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:09.744173,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:12.232920,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:14.544021,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:17.025308,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:19.355798,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:22.221761,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:24.395536,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:27.043449,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:29.299265,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:31.454168,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:33.843265,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:36.231846,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:38.473005,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:40.864267,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:43.189889,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:45.684177,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:47.941295,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:50.323482,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:52.693981,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:55.170888,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:04:58.491777,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:01.353056,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:03.840018,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:06.304234,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:09.513697,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:11.583659,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:14.233984,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:16.683008,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:19.049417,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:21.323956,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:23.610159,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:25.977781,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:28.632511,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:30.858813,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:33.171843,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:35.522142,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:38.330639,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:40.520516,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:42.639953,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:44.939228,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:47.827385,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:50.310116,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:52.638039,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:54.927061,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:05:57.838946,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:00.022246,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:02.409787,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:04.688612,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:07.191264,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:10.021890,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:12.927882,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:15.090991,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:17.817787,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:20.089988,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:22.450690,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:24.558555,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:26.775947,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:29.029490,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:31.198358,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:33.338713,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:35.755646,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:37.979260,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:40.496159,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:43.000526,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:45.179705,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:47.339539,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:49.569665,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:51.806699,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:54.137737,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:56.568419,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:06:59.057521,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:01.419044,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:03.646216,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:05.979636,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:08.315888,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:10.525485,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:12.774313,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:14.978636,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:17.258248,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:19.508298,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:21.734143,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:24.128353,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:26.486455,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:28.693643,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:30.957776,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:33.098011,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:35.473483,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:37.693273,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:39.896080,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:42.206409,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:44.395517,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:46.875761,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:49.114533,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:51.494180,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:54.085377,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:56.233700,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:07:58.727558,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:01.885152,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:04.124060,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:06.647727,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:08.777101,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:10.916266,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:13.096175,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:15.551765,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:17.884481,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:20.064370,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:22.273039,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:24.411407,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:26.555230,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:28.774105,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:31.153981,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:33.753979,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:35.893849,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:38.440901,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:40.875019,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:43.171854,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:45.290614,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:47.494425,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:49.814885,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:52.131729,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:54.270241,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:56.440147,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:08:58.933026,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:01.341669,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:03.495150,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:06.030979,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:08.453448,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:10.563565,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:12.761623,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:15.003349,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:17.201240,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:19.351032,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:22.132108,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:24.591917,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:27.071395,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:29.188873,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:31.338859,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:33.412452,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:35.522517,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:38.003005,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:40.248598,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:42.442160,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:44.691036,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:46.789962,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:48.851011,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:51.269516,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:53.353616,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:55.482507,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:09:57.552153,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:00.248294,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:02.412960,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:04.682307,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:06.938219,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:09.087355,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:12.372612,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:15.196000,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:17.330754,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:19.589886,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:22.282247,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:24.608635,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:26.767704,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:29.271870,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:32.076510,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:34.250342,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:36.509185,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:38.859202,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:42.006143,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:44.219630,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:46.828966,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:49.020738,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:51.500135,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:53.670029,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:56.129283,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:10:58.409957,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:00.686260,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:03.130513,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:05.418036,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:07.606848,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:09.825001,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:12.327771,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:14.586559,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:16.876145,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:19.417372,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:22.069726,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:24.238863,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:26.764437,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:28.918527,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:31.017856,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:33.107846,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:35.236910,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:37.765735,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:39.959126,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:42.798805,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:45.177998,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:47.805018,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:50.136395,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:52.775105,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:55.187638,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:57.564154,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:11:59.956629,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:03.447257,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:05.664432,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:07.873040,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:11.515065,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:13.714256,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:15.965747,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:18.346787,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:21.623898,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:24.004985,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:26.154914,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:28.394899,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:30.713832,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:33.464630,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:35.631795,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:37.815593,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:40.136122,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:42.404407,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:44.944276,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:47.204159,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:49.394062,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:51.601149,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:53.744795,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:55.954063,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:12:58.053297,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:00.955169,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:03.183738,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:05.425065,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:07.582012,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:09.765676,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:12.470423,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:14.724076,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:17.085088,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:19.400128,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:22.194147,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:24.934211,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:27.300614,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:29.491554,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:32.723411,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:35.663250,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:38.051205,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:40.259614,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:43.150136,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:45.420650,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:47.803354,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:50.299096,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:53.400689,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:55.672485,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:13:58.109391,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:00.189280,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:03.417898,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:05.512053,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:07.631907,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:09.870870,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:12.722741,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:15.307882,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:17.682055,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:20.130947,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:22.851459,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:25.872273,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-28 09:14:28.277345,ch_kite_0002,-1,-1,-1,-1,-1,-1
