Incident ID, Reported on, Incident type, Address
111866,11/01/2016 at 20:24,Parks,"Unnamed Rd, Coutts Island, Christchurch 8051, New Zealand"
111894,11/01/2016 at 21:18,Graffiti,"Queen Elizabeth II Dr, Mairehau, Christchurch 8052, New Zealand"
111895,11/01/2016 at 21:19,Graffiti,"301 Queen Elizabeth II Dr, Mairehau, Christchurch 8052, New Zealand"
111896,11/01/2016 at 21:20,Graffiti,"29 Grimseys Rd, Redwood, Christchurch 8051, New Zealand"
111910,11/01/2016 at 21:54,Roading/Streets,"312, Durham Street N, Christchurch, 8013, Canterbury"
111976,12/01/2016 at 01:16,Roading/Streets,"109, Mackenzie Avenue, Woolston, 8023, Canterbury"
111977,12/01/2016 at 01:24,Rubbish/Recycling,"89, Hulverstone Drive, Avondale, 8061, Canterbury"
111978,12/01/2016 at 01:25,Graffiti,"68 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
111979,12/01/2016 at 01:27,Graffiti,"25-27 Stanmore Rd, Phillipstown, Christchurch 8011, New Zealand"
111980,12/01/2016 at 01:28,Graffiti,"29-31 Stanmore Rd, Phillipstown, Christchurch 8011, New Zealand"
111983,12/01/2016 at 01:29,Graffiti,"29-31 Stanmore Rd, Phillipstown, Christchurch 8011, New Zealand"
111984,12/01/2016 at 01:30,Graffiti,"431 Cashel St, Linwood, Christchurch 8011, New Zealand"
111985,12/01/2016 at 01:33,Graffiti,"81 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
111987,12/01/2016 at 01:38,Graffiti,"150 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
111989,12/01/2016 at 01:39,Graffiti,"163 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
111990,12/01/2016 at 01:40,Graffiti,"186 Stanmore Rd, Linwood, Christchurch 8011, New Zealand"
111992,12/01/2016 at 01:44,Graffiti,"218 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
111993,12/01/2016 at 01:47,Graffiti,"264 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
111994,12/01/2016 at 01:49,Graffiti,"272 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
111995,12/01/2016 at 01:51,Graffiti,"124 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
111996,12/01/2016 at 01:52,Graffiti,"322 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
111997,12/01/2016 at 01:53,Graffiti,"318 Stanmore Rd, Richmond, Christchurch 8013, New Zealand"
112000,12/01/2016 at 02:01,Graffiti,"52 N Parade, Richmond, Christchurch 8013, New Zealand"
112001,12/01/2016 at 02:06,Rubbish/Recycling,"20, Morris Street, Avonside, 8061, Canterbury"
112006,12/01/2016 at 02:11,Graffiti,"146 N Parade, Richmond, Christchurch 8013, New Zealand"
112007,12/01/2016 at 02:11,Graffiti,"74 N Parade, Richmond, Christchurch 8013, New Zealand"
112008,12/01/2016 at 02:12,Graffiti,"124 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
112009,12/01/2016 at 02:12,Graffiti,"160 N Parade, Richmond, Christchurch 8013, New Zealand"
112010,12/01/2016 at 02:13,Graffiti,"160 N Parade, Richmond, Christchurch 8013, New Zealand"
112011,12/01/2016 at 02:19,Graffiti,"61 Shirley Rd, Shirley, Christchurch 8013, New Zealand"
112012,12/01/2016 at 02:21,Graffiti,"55 Shirley Rd, Shirley, Christchurch 8013, New Zealand"
112014,12/01/2016 at 02:22,Graffiti,"49-51 Shirley Rd, Shirley, Christchurch 8013, New Zealand"
112017,12/01/2016 at 02:24,Graffiti,"24 Shirley Rd, Shirley, Christchurch 8013, New Zealand"
112020,12/01/2016 at 02:27,Graffiti,"21 Shirley Rd, Mairehau, Christchurch 8013, New Zealand"
112021,12/01/2016 at 02:29,Graffiti,"12-14 Shirley Rd, Richmond, Christchurch 8013, New Zealand"
112022,12/01/2016 at 02:30,Graffiti,"12-14 Shirley Rd, Richmond, Christchurch 8013, New Zealand"
112024,12/01/2016 at 02:33,Graffiti,"4 Shirley Rd, Mairehau, Christchurch 8013, New Zealand"
112025,12/01/2016 at 02:35,Graffiti,"206 Hills Rd, Edgeware, Christchurch 8013, New Zealand"
112026,12/01/2016 at 02:37,Graffiti,"217 Hills Rd, Mairehau, Christchurch 8013, New Zealand"
112028,12/01/2016 at 02:43,Graffiti,"7 Guild St, Richmond, Christchurch 8013, New Zealand"
112029,12/01/2016 at 02:45,Graffiti,"40-42 Hendon St, Edgeware, Christchurch 8013, New Zealand"
112030,12/01/2016 at 02:47,Graffiti,"113 Hills Rd, Edgeware, Christchurch 8013, New Zealand"
112031,12/01/2016 at 02:50,Graffiti,"75 Hills Rd, Edgeware, Christchurch 8013, New Zealand"
112032,12/01/2016 at 02:53,Graffiti,"255A Edgeware Rd, Edgeware, Christchurch 8013, New Zealand"
112034,12/01/2016 at 02:55,Graffiti,"27 Hills Rd, Edgeware, Christchurch 8013, New Zealand"
112035,12/01/2016 at 02:56,Graffiti,"2 N Avon Rd, Richmond, Christchurch 8013, New Zealand"
112037,12/01/2016 at 02:57,Graffiti,"14A Avalon St, Richmond, Christchurch 8013, New Zealand"
112039,12/01/2016 at 03:00,Graffiti,"341 Bealey Ave, Christchurch Central, Christchurch 8013, New Zealand"
112042,12/01/2016 at 03:02,Graffiti,"277 Fitzgerald Ave, Christchurch Central, Christchurch 8013, New Zealand"
112044,12/01/2016 at 03:04,Graffiti,"263-265 Fitzgerald Ave, Christchurch Central, Christchurch 8013, New Zealand"
112045,12/01/2016 at 03:08,Graffiti,"246 Fitzgerald Ave, Richmond, Christchurch 8013, New Zealand"
112046,12/01/2016 at 03:10,Graffiti,"234 Fitzgerald Ave, Christchurch Central, Christchurch 8011, New Zealand"
112047,12/01/2016 at 03:14,Graffiti,"104 Avonside Dr, Linwood, Christchurch 8011, New Zealand"
112066,12/01/2016 at 04:37,Roading/Streets,"428 Colombo St, Sydenham, Christchurch 8023, New Zealand"
112069,12/01/2016 at 04:40,Roading/Streets,"374-380 Colombo St, Sydenham, Christchurch 8023, New Zealand"
112074,12/01/2016 at 05:08,Rubbish/Recycling,"170 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
112075,12/01/2016 at 05:10,Graffiti,"170 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
112090,12/01/2016 at 06:57,Roading/Streets,"129 Chester St E, Christchurch Central, Christchurch 8011, New Zealand"
112094,12/01/2016 at 07:05,Roading/Streets,"131 Chester St E, Christchurch Central, Christchurch 8011, New Zealand"
112095,12/01/2016 at 07:13,Rubbish/Recycling,"246 Kilmore St, Christchurch Central, Christchurch 8011, New Zealand"
112096,12/01/2016 at 07:18,Roading/Streets,"Christchurch, New Zealand"
112117,12/01/2016 at 09:51,Rubbish/Recycling,"859, Colombo Street, Christchurch, 8013, Canterbury"
112135,12/01/2016 at 19:43,Roading/Streets,"182, Palmers Road, New Brighton, 8083, Canterbury"
112145,12/01/2016 at 20:40,Rubbish/Recycling,"47, Jollie Street, Linwood, 8062, Canterbury"
112153,12/01/2016 at 21:01,Rubbish/Recycling,"472 Barrington St, Addington, Christchurch 8024, New Zealand"
112158,12/01/2016 at 21:12,Roading/Streets,"152, Somerfield Street, Somerfield, 8024, Canterbury"
112192,12/01/2016 at 23:21,Rubbish/Recycling,"40, Glade Avenue, Richmond, 8013, Canterbury"
112193,12/01/2016 at 23:24,Rubbish/Recycling,"177, River Road, Richmond, 8013, Canterbury"
112195,12/01/2016 at 23:30,Rubbish/Recycling,"173, River Road, Richmond, 8013, Canterbury"
112196,12/01/2016 at 23:30,Parks,"48–68, Park Terrace, Corsair Bay, 8082, Canterbury"
112197,12/01/2016 at 23:32,Rubbish/Recycling,"273, River Road, Richmond, 8013, Canterbury"
112198,12/01/2016 at 23:33,Roading/Streets,"Kivers Ln, Christchurch Central, Christchurch 8011, New Zealand"
112201,12/01/2016 at 23:40,Rubbish/Recycling,"325, River Road, Richmond, 8013, Canterbury"
112202,12/01/2016 at 23:45,Rubbish/Recycling,"25, Dallington Terrace, Dallington, 8061, Canterbury"
112203,12/01/2016 at 23:50,Roading/Streets,"29, Westlake Drive, Halswell, 8025, Canterbury"
112208,12/01/2016 at 23:58,Rubbish/Recycling,"10, Landy Street, Dallington, 8061, Canterbury"
112219,13/01/2016 at 00:27,Rubbish/Recycling,"436–482, Avonside Drive, Avonside, 8061, Canterbury"
112220,13/01/2016 at 00:27,Rubbish/Recycling,"436–482, Avonside Drive, Avonside, 8061, Canterbury"
112223,13/01/2016 at 00:31,Rubbish/Recycling,"10, Morris Street, Avonside, 8061, Canterbury"
112224,13/01/2016 at 00:32,Rubbish/Recycling,"20, Morris Street, Avonside, 8061, Canterbury"
112225,13/01/2016 at 00:34,Rubbish/Recycling,"60, Keller Street, Avonside, 8061, Canterbury"
112237,13/01/2016 at 01:13,Graffiti,"170 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
112238,13/01/2016 at 01:19,Rubbish/Recycling,"444 Avonside Dr, Avonside, Christchurch 8061, New Zealand"
112243,13/01/2016 at 01:35,Graffiti,"170 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
112244,13/01/2016 at 01:36,Roading/Streets,"260 Milton St, Sydenham, Christchurch 8023, New Zealand"
112246,13/01/2016 at 01:37,Roading/Streets,"280 Westminster St, Mairehau, Christchurch 8013, New Zealand"
112248,13/01/2016 at 01:43,Rubbish/Recycling,"38–40, Ryans Road, Avonhead, 8042, Canterbury"
112271,13/01/2016 at 03:11,Rubbish/Recycling,"Hornby, 8042, Canterbury"
112274,13/01/2016 at 03:16,Graffiti,"185 Marine Parade, New Brighton, Christchurch 8083, New Zealand"
112289,13/01/2016 at 04:29,Roading/Streets,"45, Brisbane Street, Sydenham, 8023, Canterbury"
112291,13/01/2016 at 04:55,Roading/Streets,"79, Major Hornbrook Road, Mount Pleasant, 8081, Canterbury"
112292,13/01/2016 at 05:20,Graffiti,"144A, Fisher Avenue, Beckenham, 8023, Canterbury"
112293,13/01/2016 at 05:21,Graffiti,"20, Moorhouse Avenue, Addington, 8011, Canterbury"
112300,13/01/2016 at 06:09,Graffiti,"38 Dunarnan St, Avonside, Christchurch 8061, New Zealand"
112313,13/01/2016 at 07:00,Graffiti,"564 Ferry Rd, Woolston, Christchurch 8023, New Zealand"
112319,13/01/2016 at 07:48,Roading/Streets,"Riccarton, Canterbury"
112329,13/01/2016 at 08:19,Roading/Streets,"63 Becmead Dr, Harewood, Christchurch 8051, New Zealand"
112345,13/01/2016 at 18:41,Roading/Streets,"153, Montreal Street, Christchurch, 8011, Canterbury"
112347,13/01/2016 at 19:32,Graffiti,"81 Banks Ave, Dallington, Christchurch 8061, New Zealand"
112359,13/01/2016 at 20:46,Rubbish/Recycling,"681 Cashmere Rd, Kennedys Bush, Christchurch 8025, New Zealand"
112362,13/01/2016 at 21:09,Roading/Streets,"55 Halliwell Ave, Papanui, Christchurch 8052, New Zealand"
112372,13/01/2016 at 21:24,Parks,"Christchurch, 8011, Canterbury"
112375,13/01/2016 at 21:31,Roading/Streets,"84 Picton Ave, Riccarton, Christchurch 8011, New Zealand"
112387,13/01/2016 at 21:55,Roading/Streets,"63 Wharenui Rd, Upper Riccarton, Christchurch 8041, New Zealand"
112388,13/01/2016 at 21:56,Roading/Streets,"91 Matipo St, Riccarton, Christchurch 8041, New Zealand"
112392,13/01/2016 at 22:04,Graffiti,"144 Marine Parade, New Brighton, Christchurch 8083, New Zealand"
112396,13/01/2016 at 22:13,Rubbish/Recycling,"43 Manurere St, Hei Hei, Christchurch 8042, New Zealand"
112423,13/01/2016 at 23:20,Graffiti,"31, Putake Drive, Parklands, 8083, Canterbury"
112424,13/01/2016 at 23:23,Graffiti,"Mairehau Road, Burwood, 8083, Canterbury"
112429,13/01/2016 at 23:32,Rubbish/Recycling,"55 Hawke St, New Brighton, Christchurch 8083, New Zealand"
112448,14/01/2016 at 00:02,Graffiti,"378 Linwood Ave, Bromley, Christchurch 8062, New Zealand"
112449,14/01/2016 at 00:04,Graffiti,"366 Linwood Ave, Bromley, Christchurch 8062, New Zealand"
112469,14/01/2016 at 01:03,Parks,"Avonhead, 8042, Canterbury"
112475,14/01/2016 at 01:35,Graffiti,"56 Bamford St, Woolston, Christchurch 8023, New Zealand"
112476,14/01/2016 at 01:37,Rubbish/Recycling,"22 Rudds Rd, Linwood, Christchurch 8062, New Zealand"
112477,14/01/2016 at 01:39,Graffiti,"22 Rudds Rd, Linwood, Christchurch 8062, New Zealand"
112478,14/01/2016 at 01:47,Roading/Streets,"173 St Asaph St, Christchurch Central, Christchurch 8011, New Zealand"
112485,14/01/2016 at 02:04,Parks,"Ilam, 8041, Canterbury"
112488,14/01/2016 at 02:08,Rubbish/Recycling,"3, Bracken Street, Avonside, 8061, Canterbury"
112494,14/01/2016 at 02:45,Graffiti,"256 Hills Rd, Mairehau, Christchurch 8013, New Zealand"
112503,14/01/2016 at 03:15,Rubbish/Recycling,"213, Marine Parade, New Brighton, 8061, Canterbury"
112505,14/01/2016 at 03:16,Rubbish/Recycling,"195, Marine Parade, New Brighton, 8083, Canterbury"
112506,14/01/2016 at 03:17,Graffiti,"213, Marine Parade, New Brighton, 8061, Canterbury"
112507,14/01/2016 at 03:20,Roading/Streets,"Christchurch, Canterbury"
112527,14/01/2016 at 04:31,Graffiti,"228A Lake Terrace Rd, Shirley, Christchurch 8061, New Zealand"
112537,14/01/2016 at 05:29,Graffiti,"104, Brighton Mall, New Brighton, 8061, Canterbury"
112538,14/01/2016 at 05:38,Graffiti,"104, Brighton Mall, New Brighton, 8061, Canterbury"
112539,14/01/2016 at 05:42,Graffiti,"68, Brighton Mall, New Brighton, 8061, Canterbury"
112550,14/01/2016 at 06:24,Graffiti,"35, Brighton Mall, New Brighton, 8061, Canterbury"
112551,14/01/2016 at 06:26,Roading/Streets,"27, Normans Road, Strowan, 8052, Canterbury"
112583,14/01/2016 at 08:54,Roading/Streets,"418 Main South Rd, Hornby, 8042, "
112600,14/01/2016 at 18:40,Roading/Streets,"38, Hawthorne Street, Strowan, 8052, Canterbury"
112602,14/01/2016 at 19:10,Rubbish/Recycling,"22–34, Sloan Terrace, Cashmere, 8022, Canterbury"
112603,14/01/2016 at 19:18,Roading/Streets,"48-52 Oxford Terrace, Christchurch Central, Christchurch 8011, New Zealand"
112610,14/01/2016 at 19:55,Rubbish/Recycling,"357 Cambridge Terrace, Christchurch Central, Christchurch 8013, New Zealand"
112611,14/01/2016 at 20:06,Roading/Streets,"115 Nayland St, Sumner, Christchurch 8081, New Zealand"
112613,14/01/2016 at 20:12,Water Supply,"7, Maclaren Road, Wigram, 8042, Canterbury"
112617,14/01/2016 at 20:29,Roading/Streets,"11 Winchcombe St, Christchurch Central, Christchurch 8011, New Zealand"
112621,14/01/2016 at 20:48,Rubbish/Recycling,"53 Aynsley Terrace, Hillsborough, Christchurch 8022, New Zealand"
112623,14/01/2016 at 20:52,Parks,"56 Collins St, Addington, Christchurch 8024, New Zealand"
112627,14/01/2016 at 21:13,Roading/Streets,"35 Chester St W, Christchurch Central, Christchurch 8013, New Zealand"
112630,14/01/2016 at 21:20,Graffiti,"180 Smith St, Woolston, Christchurch 8062, New Zealand"
112631,14/01/2016 at 21:26,Parks,"19, Birmingham Drive, Middleton, 8024, Canterbury"
112633,14/01/2016 at 21:27,Parks,"260, Linwood Avenue, Woolston, 8011, Canterbury"
112636,14/01/2016 at 21:38,Roading/Streets,"809 Colombo St, Christchurch Central, Christchurch 8013, New Zealand"
112640,14/01/2016 at 21:45,Parks,"Woolston, 8011, Canterbury"
112645,14/01/2016 at 21:52,Rubbish/Recycling,"New Brighton, 8061, Canterbury"
112653,14/01/2016 at 22:08,Roading/Streets,"834 Colombo St, Christchurch Central, Christchurch 8013, New Zealand"
112676,14/01/2016 at 23:05,Roading/Streets,"137, River Road, Richmond, 8013, Canterbury"
112677,14/01/2016 at 23:10,Roading/Streets,"48 Hereford St, Christchurch Central, Christchurch 8013, New Zealand"
112678,14/01/2016 at 23:10,Parks,"1–5, Creyke Road, Ilam, 8041, Canterbury"
112685,14/01/2016 at 23:27,Parks,"Bealey Avenue, Merivale, 8014, Canterbury"
112692,14/01/2016 at 23:38,Roading/Streets,"6 Chatswood Pl, Bishopdale, Christchurch 8051, New Zealand"
112696,14/01/2016 at 23:56,Roading/Streets,"383, Colombo Street, Sydenham, 8023, Canterbury"
112699,15/01/2016 at 00:02,Rubbish/Recycling,"20, Gertrude Place, Avondale, 8061, Canterbury"
112701,15/01/2016 at 00:05,Rubbish/Recycling,"20, Gertrude Place, Avondale, 8061, Canterbury"
112702,15/01/2016 at 00:09,Rubbish/Recycling,"4, Ardrossan Street, Avondale, 8061, Canterbury"
112704,15/01/2016 at 00:33,Roading/Streets,"15A Grove Rd, Addington, Christchurch 8024, New Zealand"
112705,15/01/2016 at 00:35,Rubbish/Recycling,"15, Alloway Street, Avondale, 8061, Canterbury"
112706,15/01/2016 at 00:39,Graffiti,"156 McGregors Rd, Linwood, Christchurch 8062, New Zealand"
112707,15/01/2016 at 00:48,Wastewater/Stormwater,"526A New Brighton Rd, New Brighton, Christchurch 8083, New Zealand"
112709,15/01/2016 at 01:01,Graffiti,"25 Butterfield Ave, Linwood, Christchurch 8062, New Zealand"
112725,15/01/2016 at 01:40,Graffiti,"156 McGregors Rd, Linwood, Christchurch 8062, New Zealand"
112736,15/01/2016 at 02:02,Graffiti,"213, Marine Parade, New Brighton, 8061, Canterbury"
112740,15/01/2016 at 02:10,Graffiti,"87, Edward Avenue, Edgeware, 8013, Canterbury"
112742,15/01/2016 at 02:19,Rubbish/Recycling,"966, Avonside Drive, Avondale, 8061, Canterbury"
112744,15/01/2016 at 02:42,Roading/Streets,"13-19 Dundas St, Christchurch Central, Christchurch 8011, New Zealand"
112746,15/01/2016 at 02:48,Parks,"168, Russley Road, Avonhead, 8042, Canterbury"
112765,15/01/2016 at 04:32,Roading/Streets,"310D Reynolds Valley Rd, Okuti Valley 7591, New Zealand"
112767,15/01/2016 at 04:34,Graffiti,"12 Freebairn St, Redwood, Christchurch 8051, New Zealand"
112769,15/01/2016 at 04:36,Graffiti,"2 Freebairn St, Redwood, Christchurch 8051, New Zealand"
112773,15/01/2016 at 04:52,Parks,"3 Old Mill Ln, Parklands, Christchurch 8083, New Zealand"
112774,15/01/2016 at 04:53,Rubbish/Recycling,"170 Buckleys Rd, Linwood, Christchurch 8062, New Zealand"
112776,15/01/2016 at 04:57,Rubbish/Recycling,"38, Brighton Mall, New Brighton, 8061, Canterbury"
112780,15/01/2016 at 05:10,Parks,"38, Brighton Mall, New Brighton, 8061, Canterbury"
112827,15/01/2016 at 09:01,Rubbish/Recycling,"238 Fitzgerald Ave, Richmond, Christchurch 8013, New Zealand"
112838,15/01/2016 at 17:12,Wastewater/Stormwater,"37 Cypress St, Linwood, Christchurch 8062, New Zealand"
112841,15/01/2016 at 19:26,Wastewater/Stormwater,"48, Wroxton Terrace, Merivale, 8014, Canterbury"
112847,15/01/2016 at 21:21,Rubbish/Recycling,"8 Cerbera Close, New Brighton, Christchurch 8083, New Zealand"
112865,15/01/2016 at 22:49,Wastewater/Stormwater,"16, Aotea Terrace, Huntsbury, 8022, Canterbury"
112874,15/01/2016 at 23:39,Roading/Streets,"58 Peverel St, Riccarton, Christchurch 8041, New Zealand"
112875,15/01/2016 at 23:40,Roading/Streets,"59 Division St, Riccarton, Christchurch 8041, New Zealand"
112890,16/01/2016 at 01:07,Graffiti,"99, Seaview Road, New Brighton, 8061, Canterbury"
112892,16/01/2016 at 01:08,Graffiti,"99, Seaview Road, New Brighton, 8061, Canterbury"
112897,16/01/2016 at 01:23,Parks,"20 Estuary Rd, New Brighton, Christchurch 8061, New Zealand"
112916,16/01/2016 at 03:04,Rubbish/Recycling,"1 Capri Ln, Hoon Hay, Christchurch 8025, New Zealand"
112924,16/01/2016 at 03:37,Roading/Streets,"69, Gasson Street, Sydenham, 8023, Canterbury"
112962,16/01/2016 at 06:32,Graffiti,"104, Brighton Mall, New Brighton, 8061, Canterbury"
112968,16/01/2016 at 07:56,Graffiti,"94B, Riccarton Road, Riccarton, 8041, Canterbury"
112991,16/01/2016 at 17:36,Graffiti,"303 Halswell Rd, Halswell, Christchurch 8025, New Zealand"
112992,16/01/2016 at 17:39,Graffiti,"303 Halswell Rd, Halswell, Christchurch 8025, New Zealand"
112994,16/01/2016 at 18:31,Rubbish/Recycling,"3–53, Locksley Avenue, Dallington, 8061, Canterbury"
112999,16/01/2016 at 21:19,Roading/Streets,"2 Esplanade, Sumner, Christchurch 8081, New Zealand"
113047,17/01/2016 at 01:19,Graffiti,"126, Brighton Mall, New Brighton, 8061, Canterbury"
113048,17/01/2016 at 01:22,Graffiti,"140, Brighton Mall, New Brighton, 8061, Canterbury"
113053,17/01/2016 at 01:45,Water Supply,"13 Alderson Ave, Hillsborough, Christchurch 8022, New Zealand"
113054,17/01/2016 at 01:55,Graffiti,"92A Horseshoe Lake Rd, Burwood, Christchurch 8061, New Zealand"
113061,17/01/2016 at 02:24,Graffiti,"213, Marine Parade, New Brighton, 8061, Canterbury"
113068,17/01/2016 at 03:02,Roading/Streets,"5, De Bloge Place, Burwood, 8061, Canterbury"
113077,17/01/2016 at 04:13,Roading/Streets,"64A Opawa Rd, Waltham, Christchurch 8023, New Zealand"
113095,17/01/2016 at 06:26,Water Supply,"19 Nicholas Dr, Linwood, Christchurch 8062, New Zealand"
113106,17/01/2016 at 07:36,Roading/Streets,"24, Laguna Gardens, Shirley, 8052, Canterbury"
113113,17/01/2016 at 09:01,Roading/Streets,"201-203 Wainoni Rd, Avondale, Christchurch 8061, New Zealand"
113143,17/01/2016 at 20:29,Roading/Streets,"22 Delhi Pl, Cashmere, Christchurch 8022, New Zealand"
113161,17/01/2016 at 21:46,Graffiti,"680D Main North Rd, Belfast, Christchurch 8051, New Zealand"
113168,17/01/2016 at 22:04,Graffiti,"43, Sabina Street, Shirley, 8013, Canterbury"
113173,17/01/2016 at 22:15,Rubbish/Recycling,"23, Fleete Street, Dallington, 8061, Canterbury"
113186,17/01/2016 at 23:16,Rubbish/Recycling,"70 Hargood St, Woolston, Christchurch 8062, New Zealand"
